213	392.346	228.252	7.82548	1.41237
214	391.454	227.556	7.86026	1.42944
215	390.405	226.609	7.88454	1.50062
216	389.223	225.426	7.91064	1.51704
217	387.9	223.974	8.01558	1.59542
218	386.445	222.3	8.04265	1.62536
219	384.882	220.423	8.051	1.62711
220	383.197	218.372	8.08739	1.5623
221	381.4	216.133	8.16538	1.60687
222	379.49	213.723	8.18421	1.60993
223	377.484	211.172	8.21136	1.58084
224	375.397	208.5	8.2603	1.54838
225	373.212	205.7	8.34065	1.56908
226	370.928	202.8	8.40826	1.65428
227	368.564	199.827	8.43827	1.60006
228	366.118	196.805	8.47895	1.52409
229	363.603	193.749	8.51225	1.59318
230	361.001	190.658	8.57143	1.59166
231	358.313	187.581	8.66308	1.61373
232	355.568	184.554	8.69524	1.56504
233	352.801	181.625	8.73731	1.63285
234	349.998	178.792	8.75013	1.61887
235	347.161	176.085	8.8011	1.66239
236	344.299	173.538	8.83489	1.67002
237	341.432	171.153	8.84876	1.54095
238	338.573	168.965	8.8742	1.60369
239	335.725	167.001	8.90728	1.57772
240	332.898	165.272	8.88477	1.51214
241	330.077	163.79	8.89195	1.52506
242	327.272	162.578	8.89349	1.52513
243	324.499	161.627	8.90221	1.49299
244	321.737	160.939	8.93242	1.53783
245	319.01	160.526	8.92476	1.55466
246	316.316	160.398	8.90398	1.5589
247	313.632	160.515	8.89036	1.62719
248	310.986	160.898	8.81114	1.6073
249	308.385	161.534	8.7487	1.67782
250	305.809	162.393	8.70308	1.73732
251	303.327	163.473	8.63086	1.78207
252	300.98	164.767	8.56043	1.78122
253	298.775	166.251	8.49363	1.88573
254	296.743	167.918	8.43264	1.89152
255	294.907	169.746	8.35783	1.91211
256	293.258	171.692	8.22476	1.92372
257	291.791	173.755	8.16819	1.92387
258	290.554	175.934	8.11081	1.90849
259	289.501	178.214	8.05275	1.89694
260	288.688	180.572	8.00104	1.90697
261	288.127	182.953	7.92362	1.90696
262	287.84	185.35	7.90582	1.90122
263	287.816	187.767	7.87765	1.9137
264	288.076	190.162	7.81651	1.93724
265	288.68	192.501	7.82526	1.90881
266	289.6	194.779	7.82853	1.90249
267	290.874	196.997	7.88133	1.8698
268	292.424	199.196	7.9757	1.91204
269	294.236	201.366	8.08771	1.92362
270	296.249	203.523	8.16046	1.9905
271	298.431	205.648	8.24873	1.90531
272	300.734	207.699	8.26766	1.88212
273	303.113	209.639	8.40241	1.90886
274	305.495	211.423	8.42706	1.84962
275	307.876	212.992	8.45823	1.83701
276	310.248	214.318	8.51814	1.84072
277	312.504	215.376	8.6191	1.82274
278	314.65	216.186	8.68499	1.82724
279	316.633	216.767	8.77001	1.75098
280	318.471	217.112	8.84708	1.77621
281	320.149	217.236	8.8319	1.78184
282	321.645	217.076	8.85053	1.78665
283	322.955	216.725	8.91523	1.73892
284	324.05	216.14	8.9323	1.72704
285	324.963	215.33	8.93059	1.62129
286	325.716	214.368	8.9785	1.70279
287	326.257	213.154	8.97463	1.63894
288	326.628	211.773	8.94782	1.62227
289	326.793	210.263	9.00762	1.69834
290	326.758	208.583	9.01342	1.71442
291	326.565	206.768	9.03015	1.6613
292	326.207	204.793	9.01996	1.68018
293	325.668	202.684	9.06292	1.68828
294	324.961	200.403	9.05767	1.63671
295	324.058	197.953	9.0898	1.64893
296	322.984	195.331	9.10365	1.6581
297	321.778	192.567	9.13072	1.61338
298	320.432	189.693	9.19532	1.61188
299	318.992	186.756	9.20679	1.55102
300	317.504	183.773	9.22133	1.60093
301	315.942	180.79	9.24215	1.56799
302	314.316	177.834	9.26072	1.5177
303	312.643	174.947	9.29812	1.5248
304	310.898	172.14	9.35367	1.53008
305	309.115	169.435	9.38322	1.51078
306	307.289	166.851	9.41431	1.48116
307	305.431	164.407	9.45604	1.44882
308	303.555	162.099	9.47697	1.43993
309	301.665	159.944	9.50165	1.42554
310	299.786	157.953	9.52274	1.40748
311	297.903	156.126	9.53021	1.42604
312	296.054	154.472	9.53563	1.36626
313	294.259	152.963	9.5142	1.36613
314	292.509	151.601	9.52191	1.41467
315	290.793	150.423	9.56022	1.46089
316	289.121	149.429	9.55184	1.40241
317	287.529	148.617	9.56132	1.45692
318	286.018	147.99	9.58603	1.43817
319	284.607	147.524	9.55142	1.4662
320	283.306	147.21	9.49456	1.47552
321	282.143	147.039	9.42584	1.51482
322	281.128	147.016	9.38825	1.53827
323	280.246	147.139	9.35548	1.58809
324	279.515	147.371	9.30339	1.59728
325	278.958	147.692	9.2216	1.6351
326	278.587	148.09	9.13694	1.58871
327	278.413	148.534	9.03748	1.65227
328	278.451	149.038	9.00099	1.63531
329	278.718	149.619	8.99288	1.73785
330	279.212	150.216	8.95935	1.71149
331	279.927	150.842	8.94058	1.74474
332	280.871	151.523	8.95276	1.69613
333	282.054	152.239	8.99244	1.68164
334	283.466	153.026	9.00529	1.64269
335	285.123	153.881	9.06013	1.66853
336	287.012	154.829	9.13184	1.57584
337	289.105	155.87	9.17749	1.58788
338	291.376	157.005	9.19093	1.55023
339	293.83	158.262	9.23014	1.55354
340	296.445	159.609	9.22394	1.55413
341	299.184	161.046	9.20437	1.57888
342	302.058	162.582	9.18029	1.53915
343	305.043	164.211	9.16289	1.54398
344	308.107	165.922	9.14242	1.51292
345	311.237	167.699	9.15219	1.52469
346	314.44	169.531	9.18513	1.57588
347	317.658	171.357	9.17575	1.50044
348	320.884	173.175	9.20614	1.53626
349	324.113	174.948	9.23527	1.55115
350	327.313	176.644	9.24483	1.53043
351	330.448	178.276	9.23971	1.53387
352	333.517	179.852	9.27021	1.55885
353	336.489	181.327	9.24966	1.54792
354	339.383	182.74	9.29393	1.58759
355	342.146	184.049	9.28883	1.52543
356	344.777	185.253	9.28095	1.4826
357	347.265	186.348	9.28737	1.56312
358	349.602	187.339	9.28502	1.4811
359	351.819	188.292	9.26109	1.48519
360	353.892	189.146	9.23106	1.4589
361	355.85	189.956	9.21515	1.47697
362	357.686	190.69	9.1855	1.49974
363	359.428	191.395	9.16083	1.50366
364	361.069	192.062	9.15532	1.54418
365	362.6	192.671	9.14811	1.50592
366	364.056	193.258	9.11356	1.51435
367	365.452	193.844	9.10449	1.51553
368	366.796	194.41	9.14218	1.57446
369	368.107	194.981	9.13959	1.5526
370	369.375	195.567	9.10615	1.57032
371	370.615	196.156	9.10913	1.5587
372	371.807	196.739	9.07861	1.52675
373	372.953	197.301	9.05763	1.51716
374	374.098	197.883	9.0881	1.48907
375	375.247	198.482	9.09071	1.55809
376	376.36	199.046	9.06087	1.56501
377	377.459	199.575	9.06132	1.57453
378	378.509	200.047	9.04079	1.5963
379	379.536	200.506	9.05051	1.58437
380	380.516	200.914	9.01718	1.61975
381	381.425	201.215	9.02884	1.63518
382	382.316	201.499	9.04656	1.62183
383	383.093	201.665	9.00106	1.59435
384	383.819	201.808	9.01967	1.57363
385	384.441	201.839	9.01847	1.59902
386	384.919	201.697	8.99319	1.59728
387	385.274	201.425	8.97863	1.58318
388	385.513	201.058	8.99919	1.59034
389	385.55	200.501	8.94249	1.55056
